OrderID,Date,Time,NumberOfGuests,MadeBy,HandeledBy
2635, 2015-03-12,10:18,1,1000012176,5010125
2636, 2015-12-25,04:08,1,1000005816,5103500
2637, 2016-12-06,12:24,2,1000002061,5024750
2638, 2016-01-28,19:35,5,1000002018,5007875
2639, 2017-07-07,01:30,5,1000006502,5014625
2640, 2013-04-18,14:28,4,1000005982,5078750
2641, 2017-05-03,06:15,2,1000000664,5054000
2642, 2014-12-21,06:12,2,1000008587,5072000
2643, 2017-01-20,13:39,6,1000003543,5011250
2644, 2013-04-21,12:14,4,1000002022,5028125
2645, 2017-12-10,03:16,4,1000002708,5068625
2646, 2013-10-01,07:19,2,1000009883,5092250
2647, 2015-03-19,05:53,4,1000014937,5074250
2648, 2014-06-11,19:25,6,1000007457,5070875
2649, 2014-05-05,02:18,1,1000011181,5051750
2650, 2016-03-01,21:57,6,1000013404,5055125
2651, 2017-07-14,16:02,6,1000004308,5041625
2652, 2016-01-28,18:12,6,1000007117,5083250
2653, 2016-08-26,11:24,4,1000001117,5077625
2654, 2014-01-24,22:55,1,1000006865,5024750
2655, 2017-04-13,17:38,1,1000014498,5047250
2656, 2015-09-29,00:24,1,1000004244,5092250
2657, 2014-11-11,21:07,6,1000012088,5082125
2658, 2014-05-03,13:45,5,1000007604,5056250
2659, 2014-03-02,06:08,4,1000010029,5001125
2660, 2016-06-05,00:04,4,1000002297,5019125
2661, 2017-01-23,14:02,4,1000011521,5018000
2662, 2014-03-25,19:55,3,1000009842,5093375
2663, 2014-08-07,00:38,2,1000011360,5111375
2664, 2015-08-01,08:18,6,1000014000,5111375
2665, 2013-07-18,03:38,1,1000005221,5004500
2666, 2018-04-11,07:52,4,1000010703,5094500
2667, 2014-06-05,05:51,4,1000002668,5067500
2668, 2014-04-10,05:23,1,1000011408,5106875
2669, 2013-05-14,17:21,2,1000004436,5068625
2670, 2015-11-20,06:47,2,1000006531,5086625
2671, 2016-10-11,07:24,5,1000013939,5018000
2672, 2016-10-21,04:00,5,1000000634,5051750
2673, 2014-04-01,15:11,1,1000002346,5043875
2674, 2017-10-09,05:53,1,1000001058,5111375
2675, 2016-06-18,22:57,3,1000003486,5100125
2676, 2014-09-12,20:24,3,1000000096,5023625
2677, 2013-10-22,11:44,3,1000007027,5034875
2678, 2014-09-16,02:54,3,1000010575,5043875
2679, 2016-06-03,00:12,6,1000013261,5036000
2680, 2015-11-17,21:36,2,1000001810,5010125
2681, 2014-08-14,23:09,3,1000000203,5016875
2682, 2014-04-27,22:48,6,1000004683,5045000
2683, 2015-04-28,00:38,1,1000008628,5030375
2684, 2013-10-24,13:15,3,1000010145,5108000
2685, 2013-07-30,10:20,6,1000012175,5022500
2686, 2015-06-11,06:50,1,1000008085,5001125
2687, 2014-09-20,09:18,2,1000005393,5111375
2688, 2017-04-10,14:18,5,1000003159,5046125
2689, 2016-02-22,23:58,5,1000005856,5022500
2690, 2014-07-28,11:55,2,1000005844,5002250
2691, 2016-09-28,22:03,1,1000014539,5094500
2692, 2015-02-17,14:52,6,1000010137,5108000
2693, 2017-10-03,07:30,6,1000004435,5059625
2694, 2015-04-11,07:49,6,1000001069,5038250
2695, 2013-05-13,06:14,6,1000013072,5019125
2696, 2016-02-19,04:28,4,1000006769,5056250
2697, 2013-07-24,04:02,5,1000000133,5010125
2698, 2017-05-10,13:47,4,1000005551,5083250
2699, 2018-02-21,18:57,2,1000007088,5041625
2700, 2016-09-05,07:26,6,1000007162,5078750
2701, 2014-06-09,07:27,5,1000014521,5103500
2702, 2014-11-17,14:13,5,1000008614,5043875
2703, 2016-02-20,03:05,1,1000013725,5101250
2704, 2017-10-27,23:54,2,1000002440,5054000
2705, 2013-11-05,20:52,2,1000011898,5020250
2706, 2016-01-12,12:54,1,1000011969,5031500
2707, 2014-09-11,14:03,6,1000007335,5048375
2708, 2017-02-24,01:57,1,1000010212,5099000
2709, 2017-05-21,10:30,2,1000005620,5042750
2710, 2015-12-30,18:32,1,1000004924,5078750
2711, 2014-01-21,02:45,4,1000000078,5002250
2712, 2016-10-01,06:21,2,1000003760,5059625
2713, 2013-06-12,16:33,1,1000004233,5093375
2714, 2014-04-04,10:43,1,1000013255,5016875
2715, 2016-07-21,13:03,2,1000001202,5038250
2716, 2016-09-17,17:57,4,1000010925,5028125
2717, 2014-06-13,18:55,2,1000000799,5055125
2718, 2017-06-04,16:27,2,1000013638,5065250
2719, 2013-10-23,12:35,4,1000005654,5082125
2720, 2017-12-26,18:50,4,1000002536,5023625
2721, 2015-03-25,02:12,2,1000003049,5003375
2722, 2013-09-19,03:34,1,1000000326,5109125
2723, 2018-02-16,13:25,4,1000005578,5072000
2724, 2017-04-05,07:56,6,1000007096,5019125
2725, 2017-09-26,18:12,2,1000002875,5001125
2726, 2013-09-29,10:30,3,1000012125,5099000
2727, 2014-11-01,21:12,6,1000005131,5004500
2728, 2015-06-19,18:14,4,1000003081,5101250
2729, 2016-09-03,11:47,5,1000005476,5069750
2730, 2017-09-06,20:39,4,1000006858,5028125
2731, 2017-04-14,18:34,3,1000013720,5081000
2732, 2014-11-15,14:56,3,1000005044,5092250
2733, 2016-06-27,08:46,4,1000009946,5019125
2734, 2014-09-12,08:35,2,1000011928,5011250
2735, 2017-04-10,14:58,2,1000002794,5083250
2736, 2017-05-30,14:56,6,1000004845,5028125
2737, 2016-12-20,06:57,5,1000000799,5084375
2738, 2016-04-27,18:33,6,1000006260,5037125
2739, 2014-04-14,06:46,5,1000005972,5055125
2740, 2017-09-11,09:08,6,1000005556,5057375
2741, 2015-01-24,12:50,4,1000009113,5007875
2742, 2014-05-23,15:41,6,1000004720,5050625
2743, 2013-09-14,07:23,5,1000013112,5055125
2744, 2014-06-08,05:07,6,1000002621,5069750
2745, 2016-12-01,22:10,4,1000011397,5052875
2746, 2017-04-19,06:31,5,1000005253,5037125
2747, 2015-05-13,04:56,5,1000009546,5075375
2748, 2015-07-30,02:32,1,1000009708,5040500
2749, 2017-11-11,10:21,2,1000002900,5004500
2750, 2018-02-21,15:01,3,1000014483,5083250
2751, 2014-07-21,20:33,1,1000010431,5056250
2752, 2015-08-04,03:58,4,1000012311,5034875
2753, 2015-04-12,19:03,4,1000000150,5105750
2754, 2016-09-22,23:01,4,1000000702,5072000
2755, 2015-03-06,10:24,5,1000001610,5048375
2756, 2013-05-30,20:02,3,1000005049,5004500
2757, 2017-07-17,13:29,4,1000004705,5082125
2758, 2014-03-11,03:24,3,1000012732,5018000
2759, 2014-01-18,23:23,6,1000014764,5097875
2760, 2013-06-10,04:49,4,1000003712,5079875
2761, 2013-08-29,10:30,1,1000014634,5102375
2762, 2015-03-06,05:13,3,1000010171,5005625
2763, 2014-08-07,01:02,3,1000014851,5058500
2764, 2013-08-22,11:00,1,1000013412,5096750
2765, 2016-04-01,12:29,2,1000013446,5076500
2766, 2017-03-18,05:12,6,1000008001,5087750
2767, 2013-09-12,01:19,6,1000002779,5024750
2768, 2016-12-14,13:26,3,1000008239,5100125
2769, 2016-01-09,01:25,4,1000006770,5097875
2770, 2017-10-12,06:06,4,1000011144,5010125
2771, 2015-09-24,05:07,3,1000001205,5073125
2772, 2016-06-01,10:02,2,1000003307,5068625
2773, 2016-10-02,17:56,3,1000001789,5007875
2774, 2014-07-17,19:16,2,1000007914,5012375
2775, 2014-02-23,01:34,5,1000010986,5103500
2776, 2015-04-16,04:11,2,1000003272,5085500
2777, 2017-03-18,13:47,6,1000014045,5055125
2778, 2016-10-10,13:49,2,1000007290,5051750
2779, 2014-09-20,08:07,5,1000012595,5059625
2780, 2017-01-20,13:01,4,1000013110,5057375
2781, 2017-04-30,06:15,1,1000013971,5097875
2782, 2017-04-04,15:22,3,1000004378,5036000
2783, 2015-11-06,22:10,2,1000010946,5101250
2784, 2014-02-23,08:42,5,1000000552,5007875
2785, 2013-11-14,23:21,1,1000005771,5037125
2786, 2015-06-09,07:21,1,1000008436,5086625
2787, 2016-04-06,21:17,2,1000013135,5027000
2788, 2017-10-01,00:42,3,1000012597,5032625
2789, 2015-01-16,07:55,5,1000014907,5014625
2790, 2016-07-12,17:40,4,1000001406,5069750
2791, 2015-02-12,19:23,2,1000001753,5046125
2792, 2017-04-02,03:42,3,1000004368,5046125
2793, 2017-08-25,19:13,4,1000008680,5102375
2794, 2017-03-11,22:56,1,1000010708,5066375
2795, 2014-10-18,07:09,4,1000009324,5073125
2796, 2017-02-25,21:46,3,1000011193,5086625
2797, 2015-06-22,15:43,2,1000009408,5036000
2798, 2016-10-24,13:11,6,1000006605,5009000
2799, 2017-02-19,20:33,5,1000001138,5019125
2800, 2017-02-19,00:54,4,1000013868,5109125
2801, 2013-09-09,23:35,5,1000011403,5016875
2802, 2014-12-23,17:43,6,1000005354,5019125
2803, 2015-06-30,10:51,6,1000012452,5069750
2804, 2013-10-06,21:00,4,1000011292,5014625
2805, 2016-03-19,11:05,3,1000008441,5030375
2806, 2015-03-16,06:07,3,1000009051,5010125
2807, 2013-05-02,09:08,6,1000000079,5033750
2808, 2013-05-27,09:19,6,1000000896,5040500
2809, 2013-12-14,17:35,2,1000008014,5085500
2810, 2018-04-06,11:32,5,1000004253,5012375
2811, 2015-08-04,15:01,1,1000002752,5016875
2812, 2017-10-22,22:10,2,1000011906,5054000
2813, 2014-11-03,23:26,1,1000003925,5052875
2814, 2013-12-17,09:15,6,1000004378,5024750
2815, 2016-04-11,20:49,2,1000013029,5025875
2816, 2014-03-25,21:22,1,1000001411,5036000
2817, 2015-08-29,01:52,5,1000012707,5093375
2818, 2018-04-11,07:13,2,1000013929,5087750
2819, 2016-12-15,16:29,6,1000007394,5012375
2820, 2015-10-02,07:50,1,1000012160,5051750
2821, 2015-09-25,22:11,2,1000014039,5073125
2822, 2016-10-06,00:20,5,1000003035,5052875
2823, 2015-01-20,06:20,2,1000001109,5081000
2824, 2017-05-21,02:48,2,1000004017,5027000
2825, 2015-08-29,09:56,6,1000014462,5009000
2826, 2016-02-01,21:04,4,1000013093,5085500
2827, 2013-09-10,22:46,5,1000000284,5109125
2828, 2015-12-18,20:59,4,1000011344,5034875
2829, 2016-12-16,16:22,2,1000009087,5038250
2830, 2016-10-07,03:47,3,1000001671,5104625
2831, 2014-05-26,17:12,6,1000010755,5009000
2832, 2017-01-14,01:06,5,1000009016,5002250
2833, 2014-04-08,11:13,2,1000010382,5036000
2834, 2014-08-31,05:06,2,1000000605,5057375
2835, 2017-08-08,02:01,5,1000000577,5092250
2836, 2017-08-06,17:59,6,1000000756,5092250
2837, 2015-06-21,19:21,2,1000011814,5054000
2838, 2014-01-06,23:11,1,1000013679,5047250
2839, 2018-01-01,15:41,3,1000000317,5029250
2840, 2015-11-20,19:48,1,1000014620,5082125
2841, 2014-12-08,15:17,4,1000014973,5104625
2842, 2016-01-08,23:19,3,1000002654,5010125
2843, 2017-04-12,03:09,1,1000007701,5083250
2844, 2014-12-07,21:38,5,1000003618,5005625
2845, 2013-08-13,17:28,1,1000004748,5102375
2846, 2015-02-26,08:14,6,1000012956,5005625
2847, 2013-05-15,23:39,3,1000012164,5027000
2848, 2017-12-06,16:30,5,1000014992,5103500
2849, 2016-02-18,02:31,3,1000007383,5002250
2850, 2013-12-15,08:20,1,1000014355,5109125
2851, 2014-09-22,03:56,1,1000010363,5048375
2852, 2017-08-20,08:26,1,1000005105,5066375
2853, 2017-04-03,17:45,5,1000008795,5101250
2854, 2018-03-14,13:21,3,1000009420,5024750
2855, 2013-09-15,23:41,3,1000013739,5002250
2856, 2014-04-06,18:36,4,1000009370,5096750
2857, 2017-08-23,07:55,5,1000010003,5095625
2858, 2014-06-19,10:53,2,1000000144,5049500
2859, 2017-05-05,01:26,5,1000002547,5006750
2860, 2016-03-07,00:01,5,1000012573,5000000
2861, 2016-03-13,13:08,4,1000011712,5019125
2862, 2015-09-10,19:00,6,1000013736,5067500
2863, 2017-05-27,04:51,4,1000007477,5069750
2864, 2015-10-07,19:24,6,1000007067,5025875
2865, 2013-11-14,19:53,3,1000008722,5066375
2866, 2016-06-18,22:53,2,1000013752,5005625
2867, 2016-12-31,05:42,3,1000010127,5055125
2868, 2015-11-08,09:17,6,1000000218,5007875
2869, 2014-03-17,08:32,2,1000000088,5056250
2870, 2017-08-19,05:38,5,1000008165,5099000
2871, 2014-08-12,09:56,2,1000007064,5082125
2872, 2016-11-09,21:24,5,1000000547,5057375
2873, 2014-10-01,20:29,2,1000012774,5028125
2874, 2014-06-14,07:15,3,1000003393,5016875
2875, 2018-02-28,12:43,2,1000011458,5079875
2876, 2013-12-29,04:38,5,1000007093,5036000
2877, 2014-09-30,17:29,2,1000011679,5093375
2878, 2013-08-09,10:26,1,1000011860,5019125
2879, 2013-09-10,15:28,3,1000003496,5047250
2880, 2014-05-03,01:55,6,1000012976,5052875
2881, 2015-06-21,09:25,6,1000011108,5022500
2882, 2013-12-06,11:53,1,1000012074,5009000
2883, 2017-07-30,21:26,1,1000014410,5078750
2884, 2014-12-12,04:20,2,1000012606,5081000
2885, 2018-04-14,03:19,3,1000010635,5048375
2886, 2014-11-10,06:34,3,1000007357,5019125
2887, 2014-09-01,16:21,5,1000008070,5058500
2888, 2014-12-20,21:00,4,1000013989,5052875
2889, 2013-12-31,03:46,4,1000009715,5051750
2890, 2015-05-22,02:20,2,1000002047,5018000
2891, 2016-11-16,08:24,4,1000003294,5038250
2892, 2013-12-14,16:50,6,1000012731,5028125
2893, 2017-01-12,11:00,6,1000003234,5097875
2894, 2015-02-09,18:01,3,1000008540,5094500
2895, 2015-04-07,03:38,5,1000001659,5079875
2896, 2014-11-14,11:55,2,1000013074,5060750
2897, 2016-02-20,04:58,6,1000005542,5001125
2898, 2014-12-09,02:10,5,1000013609,5093375
2899, 2016-03-03,07:49,6,1000003896,5077625
2900, 2015-08-30,13:53,1,1000014165,5067500
2901, 2017-07-02,19:18,1,1000011249,5096750
2902, 2013-05-02,23:09,2,1000013315,5094500
2903, 2014-09-09,16:17,5,1000014728,5095625
2904, 2016-08-20,14:04,5,1000010785,5105750
2905, 2018-01-13,04:11,4,1000004066,5086625
2906, 2013-12-05,22:57,4,1000011401,5018000
2907, 2013-08-18,19:53,3,1000014030,5111375
2908, 2017-02-22,17:55,1,1000000162,5058500
2909, 2017-12-11,09:56,4,1000013646,5075375
2910, 2018-03-20,17:50,6,1000006833,5096750
2911, 2017-03-03,06:04,6,1000011399,5038250
2912, 2015-07-03,09:35,1,1000005743,5104625
2913, 2015-07-12,12:17,4,1000011525,5019125
2914, 2015-02-19,16:55,5,1000001350,5102375
2915, 2013-11-03,03:42,3,1000010139,5083250
2916, 2014-10-16,01:00,1,1000006646,5076500
2917, 2017-05-04,06:22,4,1000011677,5101250
2918, 2017-01-09,10:29,6,1000007180,5042750
2919, 2015-06-24,21:09,6,1000014024,5007875
2920, 2014-09-22,00:07,1,1000008011,5046125
2921, 2013-12-09,23:05,3,1000001627,5060750
2922, 2013-07-24,21:01,3,1000001162,5029250
2923, 2017-02-21,12:23,3,1000001457,5102375
2924, 2014-07-31,05:06,3,1000014141,5002250
2925, 2017-05-02,00:27,2,1000010769,5083250
2926, 2015-07-25,23:00,2,1000010042,5084375
2927, 2014-03-11,08:38,3,1000003722,5072000
2928, 2015-03-31,00:51,1,1000010048,5012375
2929, 2016-08-27,13:54,2,1000000336,5109125
2930, 2013-11-06,08:50,2,1000000833,5103500
2931, 2016-12-14,13:55,2,1000012028,5037125
2932, 2015-09-28,20:11,3,1000010978,5073125
2933, 2014-12-30,01:07,1,1000007848,5029250
2934, 2014-03-13,09:48,4,1000002726,5049500
2935, 2016-08-07,14:52,4,1000000463,5057375
2936, 2015-08-19,13:08,3,1000003927,5077625
2937, 2017-05-02,08:30,5,1000001403,5079875
2938, 2014-10-06,00:13,2,1000012239,5042750
2939, 2015-08-22,17:57,6,1000002623,5048375
2940, 2015-08-28,04:12,1,1000007242,5021375
2941, 2015-06-14,01:39,4,1000003747,5030375
2942, 2015-05-23,20:54,4,1000014321,5105750
2943, 2014-10-27,17:20,2,1000014423,5024750
2944, 2016-09-14,03:48,3,1000001205,5055125
2945, 2014-11-15,20:27,5,1000002655,5015750
2946, 2015-06-23,12:04,3,1000005842,5020250
2947, 2016-04-18,04:59,5,1000011153,5086625
2948, 2013-12-09,09:13,6,1000011274,5001125
2949, 2017-09-07,06:58,2,1000001067,5010125
2950, 2013-07-01,04:22,3,1000009852,5077625
2951, 2015-09-30,01:40,5,1000007309,5087750
2952, 2014-07-27,22:57,2,1000005257,5064125
2953, 2017-05-24,07:57,6,1000003092,5083250
2954, 2014-08-15,08:29,4,1000014604,5093375
2955, 2016-11-17,11:17,2,1000009258,5054000
2956, 2018-04-14,16:49,6,1000002262,5064125
2957, 2015-07-29,10:06,1,1000003907,5043875
2958, 2014-06-04,01:14,5,1000000657,5016875
2959, 2014-05-11,07:15,6,1000005809,5060750
2960, 2014-07-17,09:04,3,1000012139,5016875
2961, 2014-09-16,04:35,3,1000001070,5081000
2962, 2014-08-20,14:46,3,1000001261,5090000
2963, 2014-08-05,03:16,3,1000000549,5067500
2964, 2014-03-22,15:53,5,1000003270,5055125
2965, 2015-10-28,00:37,6,1000010974,5003375
2966, 2015-10-07,00:25,6,1000008023,5096750
2967, 2013-09-04,12:51,1,1000006469,5012375
2968, 2017-04-01,13:56,1,1000011351,5103500
2969, 2016-03-05,13:05,1,1000008130,5024750
2970, 2013-08-05,18:40,2,1000012736,5084375
2971, 2017-08-23,23:45,6,1000006288,5020250
2972, 2015-02-18,06:24,5,1000001554,5023625
2973, 2014-09-11,00:02,4,1000000820,5045000
2974, 2015-08-04,14:51,2,1000010092,5013500
2975, 2017-01-24,09:56,5,1000000555,5073125
2976, 2014-06-21,11:37,6,1000013672,5033750
2977, 2014-09-19,01:10,6,1000012753,5073125
2978, 2016-05-07,01:26,3,1000013500,5101250
2979, 2015-06-18,23:07,3,1000005374,5100125
2980, 2016-06-19,10:14,2,1000014392,5097875
2981, 2015-09-17,08:58,2,1000002484,5038250
2982, 2016-08-31,18:37,4,1000008868,5004500
2983, 2016-04-04,07:08,1,1000013032,5011250
2984, 2017-11-01,06:03,3,1000008057,5078750
2985, 2013-11-12,18:16,5,1000002058,5006750
2986, 2015-08-09,20:00,4,1000007671,5056250
2987, 2014-02-05,08:33,5,1000006150,5101250
2988, 2016-03-18,06:17,2,1000011521,5110250
2989, 2013-06-11,20:08,4,1000006926,5028125
2990, 2014-03-12,19:45,2,1000003219,5051750
2991, 2016-06-19,07:39,4,1000002057,5015750
2992, 2017-05-28,05:09,6,1000011281,5106875
2993, 2016-10-08,04:01,2,1000007164,5090000
2994, 2017-11-05,15:51,5,1000009645,5047250
2995, 2015-07-04,10:06,5,1000005917,5013500
2996, 2015-01-08,09:23,1,1000012504,5106875
2997, 2014-02-19,13:28,3,1000010931,5046125
2998, 2015-05-12,19:41,1,1000009945,5009000
2999, 2014-05-02,20:34,2,1000002519,5064125
3000, 2016-02-07,01:32,3,1000007182,5082125
3001, 2016-04-15,11:11,2,1000007431,5054000
3002, 2015-09-05,03:36,6,1000010942,5059625
3003, 2015-10-03,20:21,3,1000011672,5024750
3004, 2018-01-31,17:41,3,1000013569,5055125
3005, 2017-06-03,15:07,2,1000014860,5001125
3006, 2017-12-18,11:27,4,1000007824,5007875
3007, 2014-04-23,00:07,1,1000004065,5049500
3008, 2013-10-19,02:18,1,1000003910,5067500
3009, 2017-11-08,01:56,5,1000000515,5073125
3010, 2013-12-04,21:47,6,1000008108,5100125
3011, 2013-05-03,09:03,3,1000006691,5108000
3012, 2016-02-11,01:35,3,1000006966,5091125
3013, 2015-05-03,11:30,3,1000001769,5082125
3014, 2013-09-17,15:26,3,1000012612,5111375
3015, 2013-04-24,15:51,1,1000003569,5025875
3016, 2014-08-29,01:08,6,1000013004,5031500
3017, 2015-11-18,05:18,6,1000008755,5041625
3018, 2016-09-17,07:16,3,1000009772,5018000
3019, 2013-09-25,08:18,5,1000004168,5048375
3020, 2017-06-08,17:48,2,1000011450,5011250
3021, 2014-07-08,01:39,5,1000003962,5036000
3022, 2016-01-13,11:25,1,1000011243,5057375
3023, 2013-07-23,07:07,6,1000003978,5041625
3024, 2014-04-07,02:32,6,1000014760,5033750
3025, 2017-11-01,18:42,3,1000005829,5038250
3026, 2015-11-16,14:07,1,1000002150,5020250
3027, 2017-10-25,01:38,1,1000012248,5001125
3028, 2013-08-10,15:40,5,1000003724,5012375
3029, 2015-11-18,23:08,6,1000010935,5060750
3030, 2017-12-27,21:42,3,1000000312,5011250
3031, 2013-09-22,10:00,1,1000013126,5003375
3032, 2017-05-07,11:38,2,1000006904,5099000
3033, 2014-10-12,05:46,6,1000003823,5051750
3034, 2015-09-06,11:59,3,1000003808,5066375
3035, 2017-05-04,21:41,2,1000010760,5072000
3036, 2016-12-15,21:45,4,1000005870,5005625
3037, 2014-07-07,14:38,5,1000011400,5050625
3038, 2015-07-11,09:57,2,1000006140,5067500
3039, 2016-07-17,06:49,4,1000009919,5070875
3040, 2014-07-11,09:27,2,1000012714,5015750
3041, 2015-03-01,01:43,1,1000000655,5056250
3042, 2015-10-19,10:12,3,1000002343,5086625
3043, 2015-03-10,23:29,2,1000014050,5033750
3044, 2016-01-30,22:52,6,1000014458,5043875
3045, 2013-08-06,22:40,1,1000001267,5100125
3046, 2014-02-22,08:25,4,1000002997,5046125
3047, 2016-10-06,00:01,2,1000005566,5016875
3048, 2016-07-25,16:20,2,1000005467,5099000
3049, 2013-10-26,19:03,1,1000011802,5084375
3050, 2015-06-06,18:30,2,1000001414,5042750
3051, 2015-09-29,03:41,4,1000008090,5036000
3052, 2015-07-08,15:02,4,1000007533,5092250
3053, 2017-11-16,17:31,4,1000002284,5038250
3054, 2017-01-31,06:40,2,1000010295,5024750
3055, 2017-12-19,16:14,3,1000014724,5040500
3056, 2015-02-16,20:29,1,1000002630,5091125
3057, 2015-09-24,22:43,6,1000001840,5011250
3058, 2017-08-06,09:58,2,1000000271,5057375
3059, 2015-06-27,04:39,4,1000005922,5066375
3060, 2016-06-28,02:28,6,1000007694,5063000
3061, 2014-08-30,00:57,4,1000007137,5087750
3062, 2014-11-30,18:00,5,1000007304,5086625
3063, 2017-06-19,10:19,3,1000004930,5111375
3064, 2016-01-09,21:55,4,1000005357,5064125
3065, 2015-03-24,20:38,3,1000007526,5025875
3066, 2013-11-17,14:08,2,1000008568,5036000
3067, 2016-03-25,20:52,1,1000000746,5073125
3068, 2015-07-08,18:10,5,1000011046,5040500
3069, 2015-12-20,19:17,5,1000013432,5091125
3070, 2013-09-25,10:16,2,1000000150,5051750
3071, 2013-10-22,16:34,5,1000009188,5058500
3072, 2014-05-19,09:48,1,1000012903,5087750
3073, 2013-07-10,12:36,5,1000009304,5058500
3074, 2015-08-13,03:25,6,1000009374,5073125
3075, 2014-12-21,22:48,5,1000010575,5093375
3076, 2014-10-14,22:28,4,1000004947,5103500
3077, 2016-09-25,09:45,5,1000002817,5018000
3078, 2014-09-05,14:05,6,1000014868,5084375
3079, 2016-06-08,14:38,6,1000010613,5043875
3080, 2013-08-15,08:14,3,1000012807,5051750
3081, 2017-11-26,20:35,3,1000010509,5047250
3082, 2017-05-01,18:09,5,1000005447,5030375
3083, 2018-04-01,15:47,6,1000012565,5094500
3084, 2013-09-11,06:59,2,1000002221,5083250
3085, 2016-07-08,20:38,6,1000014936,5021375
3086, 2013-12-02,09:00,2,1000010104,5073125
3087, 2015-12-02,06:55,3,1000004191,5033750
3088, 2017-05-05,00:37,6,1000013049,5109125
3089, 2014-12-26,19:05,5,1000000753,5084375
3090, 2013-09-25,15:11,4,1000004276,5000000
3091, 2016-04-16,20:12,5,1000004185,5086625
3092, 2014-06-11,10:00,4,1000009099,5100125
3093, 2016-03-06,00:10,1,1000002117,5029250
3094, 2017-07-16,15:46,3,1000009224,5111375
3095, 2016-03-25,13:51,3,1000000979,5048375
3096, 2013-06-14,21:53,2,1000001990,5077625
3097, 2018-03-16,01:39,1,1000014215,5096750
3098, 2013-04-24,13:45,5,1000008321,5020250
