IMO Number,Room Number,Type,Max Guests,price
9192351,194,Standard,5,191
9192351,195,Standard,4,129
9192351,196,Standard,7,236
9192351,197,Standard,2,121
9192351,198,Standard,6,173
9192351,199,Standard,6,228
9192351,200,Standard,7,150
9192351,201,Standard,2,129
9192351,202,Standard,6,106
9192351,203,Standard,2,147
9192351,204,Standard,6,207
9192351,205,Standard,5,250
9192351,206,Standard,3,110
9192351,207,Standard,3,155
9192351,208,Standard,7,100
9192351,209,Standard,2,101
9192351,210,Standard,5,116
9192351,211,Standard,6,219
9192351,212,Standard,6,121
9192351,213,Standard,5,152
9192351,214,Standard,7,194
9192351,215,Standard,7,195
9192351,216,Standard,6,198
9192351,217,Standard,5,213
9192351,218,Standard,6,172
9192351,219,Standard,5,202
9192351,220,Standard,2,249
9192351,221,Standard,3,135
9192351,222,Standard,7,241
9192351,223,Standard,2,246
9192351,224,Standard,2,110
9192351,225,Standard,2,211
9192351,226,Standard,2,177
9192351,227,Standard,6,102
9192351,228,Standard,6,123
9192351,229,Standard,5,143
9192351,230,Standard,2,215
9192351,231,Standard,4,235
9192351,232,Standard,3,220
9192351,233,Standard,4,169
9192351,234,Standard,6,176
9192351,235,Standard,4,154
9192351,236,Standard,4,135
9192351,237,Standard,6,107
9192351,238,Standard,6,194
9192351,239,Standard,5,190
9192351,240,Standard,3,226
9192351,241,Standard,2,133
9192351,242,Standard,2,184
9192351,243,Standard,6,216
9192351,244,Standard,5,191
9192351,245,Standard,3,226
9192351,246,Standard,2,168
9192351,247,Standard,4,197
9192351,248,Standard,6,245
9192351,249,Standard,2,164
9192351,250,Standard,3,182
9192351,251,Standard,2,106
9192351,252,Standard,3,155
9192351,253,Standard,3,120
9192351,254,Standard,2,149
9192351,255,Standard,2,166
9192351,256,Standard,5,176
9192351,257,Standard,5,169
9192351,258,Standard,5,235
9192351,259,Standard,7,224
9192351,260,Standard,7,145
9192351,261,Standard,6,119
9192351,262,Standard,6,226
9192351,263,Standard,3,165
9192351,264,Standard,7,165
9192351,265,Standard,3,122
9192351,266,Standard,3,210
9192351,267,Standard,2,237
9192351,268,Standard,7,246
9192351,269,Standard,2,222
9192351,270,Standard,4,215
9192351,271,Standard,2,113
9192351,272,Standard,2,223
9192351,273,Standard,4,233
9192351,274,Standard,2,122
9192351,275,Standard,6,171
9192351,276,Standard,6,147
9192351,277,Standard,3,198
9192351,278,Standard,3,214
9192351,279,Standard,2,248
9192351,280,Standard,7,216
9192351,281,Standard,6,108
9192351,282,Standard,7,178
9192351,283,Standard,5,164
9192351,284,Standard,7,236
9192351,285,Standard,4,172
9192351,286,Standard,4,172
9192351,287,Standard,6,240
9192351,288,Standard,5,151
9192351,289,Standard,4,160
9192351,290,Standard,3,228
9192351,291,Standard,6,219
9192351,292,Standard,4,150
9192351,293,Standard,4,105
9192351,294,Standard,5,120
9192351,295,Standard,6,199
9192351,296,Standard,3,122
9192351,297,Standard,7,246
9192351,298,Standard,5,110
9192351,299,Standard,7,117
9192351,300,Standard,3,181
9192351,301,Deluxe,7,389
9192351,302,Deluxe,7,324
9192351,303,Deluxe,6,379
9192351,304,Deluxe,6,332
9192351,305,Deluxe,7,219
9192351,306,Deluxe,4,284
9192351,307,Deluxe,3,219
9192351,308,Deluxe,3,250
9192351,309,Deluxe,3,240
9192351,310,Deluxe,2,201
9192351,311,Deluxe,3,319
9192351,312,Deluxe,6,347
9192351,313,Deluxe,3,207
9192351,314,Deluxe,2,272
9192351,315,Deluxe,3,338
9192351,316,Deluxe,2,393
9192351,317,Deluxe,4,251
9192351,318,Deluxe,5,344
9192351,319,Deluxe,4,297
9192351,320,Deluxe,3,241
9192351,321,Deluxe,4,373
9192351,322,Deluxe,3,278
9192351,323,Deluxe,5,328
9192351,324,Deluxe,3,273
9192351,325,Deluxe,7,361
9192351,326,Deluxe,6,371
9192351,327,Deluxe,5,222
9192351,328,Deluxe,6,251
9192351,329,Deluxe,7,276
9192351,330,Deluxe,3,369
9192351,331,Deluxe,3,353
9192351,332,Deluxe,4,400
9192351,333,Deluxe,2,278
9192351,334,Deluxe,7,312
9192351,335,Deluxe,6,333
9192351,336,Deluxe,7,293
9192351,337,Deluxe,7,287
9192351,338,Deluxe,3,244
9192351,339,Deluxe,6,318
9192351,340,Deluxe,2,292
9192351,341,Deluxe,4,271
9192351,342,Deluxe,2,307
9192351,343,Deluxe,4,202
9192351,344,Deluxe,5,359
9192351,345,Deluxe,5,380
9192351,346,Deluxe,2,298
9192351,347,Deluxe,7,322
9192351,348,Deluxe,3,211
9192351,349,Deluxe,7,257
9192351,350,Deluxe,2,214
9192351,351,Deluxe,4,287
9192351,352,Deluxe,4,379
9192351,353,Deluxe,2,246
9192351,354,Deluxe,3,393
9192351,355,Deluxe,4,399
9192351,356,Deluxe,5,398
9192351,357,Deluxe,4,399
9192351,358,Deluxe,2,380
9192351,359,Deluxe,5,289
9192351,360,Deluxe,7,244
9192351,361,Deluxe,7,323
9192351,362,Deluxe,3,302
9192351,363,Deluxe,4,221
9192351,364,Deluxe,2,239
9192351,365,Deluxe,7,209
9192351,366,Deluxe,4,293
9192351,367,Deluxe,6,381
9192351,368,Deluxe,3,350
9192351,369,Deluxe,4,298
9192351,370,Deluxe,3,255
9192351,371,Deluxe,5,386
9192351,372,Deluxe,3,348
9192351,373,Deluxe,5,229
9192351,374,Deluxe,2,295
9192351,375,Deluxe,5,309
9192351,376,Deluxe,2,246
9192351,377,Deluxe,5,249
9192351,378,Deluxe,7,200
9192351,379,Deluxe,2,337
9192351,380,Deluxe,5,252
9192351,381,Deluxe,2,392
9192351,382,Deluxe,6,388
9192351,383,Deluxe,3,367
9192351,384,Deluxe,3,372
9192351,385,Deluxe,2,224
9192351,386,Deluxe,5,271
9192351,387,Deluxe,4,223
9192351,388,Deluxe,7,304
9192351,389,Deluxe,6,382
9192351,390,Deluxe,2,284
9192351,391,Deluxe,2,229
9192351,392,Deluxe,5,345
9192351,393,Deluxe,5,233
9192351,394,Deluxe,6,201
9192351,395,Deluxe,2,234
9192351,396,Deluxe,5,211
9192351,397,Deluxe,6,287
9192351,398,Deluxe,6,321
9192351,399,Deluxe,6,396
9192351,400,Deluxe,5,266
9192351,401,Deluxe,7,351
9192351,402,Deluxe,2,276
9192351,403,Deluxe,4,337
9192351,404,Deluxe,5,396
9192351,405,Deluxe,6,352
9192351,406,Deluxe,4,233
9192351,407,Deluxe,2,220
9192351,408,Deluxe,2,239
9192351,409,Deluxe,7,251
9192351,410,Deluxe,2,276
9192351,411,Deluxe,5,258
9192351,412,Deluxe,3,231
9192351,413,Deluxe,6,344
9192351,414,Deluxe,3,209
9192351,415,Deluxe,4,202
9192351,416,Deluxe,5,357
9192351,417,Deluxe,6,236
9192351,418,Deluxe,2,259
9192351,419,Deluxe,6,253
9192351,420,Deluxe,2,204
9192351,421,Deluxe,5,253
9192351,422,Deluxe,4,271
9192351,423,Deluxe,4,255
9192351,424,Deluxe,4,236
9192351,425,Deluxe,2,222
9192351,426,Deluxe,3,390
9192351,427,Deluxe,7,378
9192351,428,Deluxe,4,300
9192351,429,Deluxe,3,308
9192351,430,Deluxe,2,270
9192351,431,Deluxe,3,228
9192351,432,Deluxe,5,253
9192351,433,Deluxe,5,309
9192351,434,Deluxe,2,238
9192351,435,Deluxe,4,330
9192351,436,Deluxe,3,256
9192351,437,Deluxe,3,257
9192351,438,Deluxe,7,389
9192351,439,Deluxe,6,386
9192351,440,Deluxe,2,346
9192351,441,Deluxe,2,315
9192351,442,Deluxe,5,232
9192351,443,Deluxe,2,379
9192351,444,Deluxe,4,329
9192351,445,Deluxe,2,261
9192351,446,Deluxe,6,294
9192351,447,Deluxe,7,273
9192351,448,Deluxe,5,264
9192351,449,Deluxe,6,275
9192351,450,Deluxe,2,281
9192351,451,King Bedroom,7,459
9192351,452,King Bedroom,7,467
9192351,453,King Bedroom,5,411
9192351,454,King Bedroom,3,460
9192351,455,King Bedroom,5,446
9192351,456,King Bedroom,6,449
9192351,457,King Bedroom,7,359
9192351,458,King Bedroom,5,444
9192351,459,King Bedroom,6,491
9192351,460,King Bedroom,7,441
9192351,461,King Bedroom,5,430
9192351,462,King Bedroom,4,374
9192351,463,King Bedroom,4,375
9192351,464,King Bedroom,7,449
9192351,465,King Bedroom,3,372
9192351,466,King Bedroom,5,487
9192351,467,King Bedroom,4,394
9192351,468,King Bedroom,5,359
9192351,469,King Bedroom,5,359
9192351,470,King Bedroom,3,442
9192351,471,King Bedroom,3,422
9192351,472,King Bedroom,3,354
9192351,473,King Bedroom,2,362
9192351,474,King Bedroom,5,418
9192351,475,King Bedroom,3,442
9192351,476,King Bedroom,7,423
9192351,477,King Bedroom,7,457
9192351,478,King Bedroom,3,489
9192351,479,King Bedroom,2,389
9192351,480,King Bedroom,6,380
9192351,481,King Bedroom,7,377
9192351,482,King Bedroom,7,381
9192351,483,King Bedroom,4,462
9192351,484,King Bedroom,7,480
9192351,485,King Bedroom,2,492
9192351,486,King Bedroom,5,396
9192351,487,King Bedroom,3,437
9192351,488,King Bedroom,2,393
9192351,489,King Bedroom,3,500
9192351,490,King Bedroom,4,375
9192351,491,King Bedroom,4,391
9192351,492,King Bedroom,5,437
9192351,493,King Bedroom,7,424
9192351,494,King Bedroom,4,457
9192351,495,King Bedroom,3,496
9192351,496,King Bedroom,4,478
9192351,497,King Bedroom,5,426
9192351,498,King Bedroom,7,407
9192351,499,King Bedroom,5,369
9192351,500,King Bedroom,6,363
9192351,501,King Bedroom,5,440
9192351,502,King Bedroom,2,407
9192351,503,King Bedroom,4,422
9192351,504,King Bedroom,2,464
9192351,505,King Bedroom,7,404
9192351,506,King Bedroom,2,368
9192351,507,King Bedroom,3,365
9192351,508,King Bedroom,6,435
9192351,509,King Bedroom,3,407
9192351,510,King Bedroom,5,370
9192351,511,King Bedroom,4,398
9192351,512,King Bedroom,4,405
9192351,513,King Bedroom,2,363
9192351,514,King Bedroom,7,376
9192351,515,King Bedroom,5,493
9192351,516,King Bedroom,6,381
9192351,517,King Bedroom,2,400
9192351,518,King Bedroom,6,483
9192351,519,King Bedroom,6,412
9192351,520,King Bedroom,2,436
9192351,521,King Bedroom,4,448
9192351,522,King Bedroom,2,495
9192351,523,King Bedroom,7,436
9192351,524,King Bedroom,6,417
9192351,525,King Bedroom,5,427
9192351,526,King Bedroom,4,426
9192351,527,King Bedroom,7,467
9192351,528,King Bedroom,2,486
9192351,529,King Bedroom,7,485
9192351,530,King Bedroom,5,487
9192351,531,King Bedroom,7,484
9192351,532,King Bedroom,3,435
9192351,533,King Bedroom,4,406
9192351,534,King Bedroom,5,361
9192351,535,King Bedroom,4,437
9192351,536,King Bedroom,2,492
9192351,537,King Bedroom,7,352
9192351,538,King Bedroom,2,354
9192351,539,King Bedroom,2,356
9192351,540,King Bedroom,6,386
9192351,541,King Bedroom,3,451
9192351,542,King Bedroom,6,405
9192351,543,King Bedroom,5,379
9192351,544,King Bedroom,5,482
9192351,545,King Bedroom,5,419
9192351,546,King Bedroom,5,355
9192351,547,King Bedroom,7,374
9192351,548,King Bedroom,7,464
9192351,549,King Bedroom,2,480
9192351,550,King Bedroom,7,409
9192351,551,Cabana,6,600
9192351,552,Cabana,5,522
9192351,553,Cabana,7,534
9192351,554,Cabana,4,580
9192351,555,Cabana,4,571
9192351,556,Cabana,7,571
9192351,557,Cabana,3,558
9192351,558,Cabana,6,599
9192351,559,Cabana,5,593
9192351,560,Cabana,6,575
9192351,561,Cabana,6,581
9192351,562,Cabana,4,586
9192351,563,Cabana,7,545
9192351,564,Cabana,7,541
9192351,565,Cabana,2,581
9192351,566,Cabana,6,600
9192351,567,Cabana,2,559
9192351,568,Cabana,6,535
9192351,569,Cabana,2,517
9192351,570,Cabana,2,599
9192351,571,Cabana,3,574
9192351,572,Cabana,3,528
9192351,573,Cabana,7,525
9192351,574,Cabana,7,559
9192351,575,Cabana,6,594
9192351,576,Cabana,6,541
9192351,577,Cabana,6,526
9192351,578,Cabana,3,515
9192351,579,Cabana,4,539
9192351,580,Cabana,3,552
9192351,581,Cabana,7,505
9192351,582,Cabana,3,586
9192351,583,Cabana,6,529
9192351,584,Cabana,4,557
9192351,585,Cabana,4,552
9192351,586,Cabana,2,512
9192351,587,Cabana,6,600
9192351,588,Cabana,6,517
9192351,589,Cabana,2,593
9192351,590,Cabana,4,521
9192351,591,Cabana,4,548
9192351,592,Cabana,6,562
9192351,593,Cabana,6,512
9192351,594,Cabana,6,589
9192351,595,Cabana,6,562
9192351,596,Cabana,7,504
9192351,597,Cabana,6,538
9192351,598,Cabana,5,509
9192351,599,Cabana,5,558
9192351,600,Cabana,2,587
9192351,601,Cabana,5,528
9192351,602,Cabana,2,563
9192351,603,Cabana,4,525
9192351,604,Cabana,2,559
9192351,605,Cabana,2,568
9192351,606,Cabana,2,502
9192351,607,Cabana,4,578
9192351,608,Cabana,4,565
9192351,609,Cabana,3,559
9192351,610,Cabana,7,503
9192351,611,Cabana,4,560
9192351,612,Cabana,4,541
9192351,613,Cabana,5,513
9192351,614,Cabana,6,539
9192351,615,Cabana,6,578
9192351,616,Cabana,4,503
9192351,617,Cabana,5,585
9192351,618,Cabana,6,521
9192351,619,Cabana,2,526
9192351,620,Cabana,7,582
9192351,621,Cabana,3,588
9192351,622,Cabana,2,506
9192351,623,Cabana,5,537
9192351,624,Cabana,4,588
9192351,625,Cabana,2,506
9192351,626,Cabana,3,539
9192351,627,Cabana,7,526
9192351,628,Cabana,4,521
9192351,629,Cabana,2,549
9192351,630,Cabana,2,531
9192351,631,Cabana,6,597
9192351,632,Cabana,2,590
9192351,633,Cabana,5,572
9192351,634,Cabana,3,577
9192351,635,Cabana,5,577
9192351,636,Cabana,7,578
9192351,637,Cabana,6,581
9192351,638,Cabana,5,570
9192351,639,Cabana,5,516
9192351,640,Cabana,6,526
9192351,641,Cabana,5,543
9192351,642,Cabana,5,552
9192351,643,Cabana,5,541
9192351,644,Cabana,2,599
9192351,645,Cabana,3,567
9192351,646,Cabana,5,548
9192351,647,Cabana,6,599
9192351,648,Cabana,5,524
9192351,649,Cabana,6,506
9192351,650,Cabana,5,508
9192351,651,Suite Room,2,1101
9192351,652,Suite Room,2,1045
9192351,653,Suite Room,6,1094
9192351,654,Suite Room,4,1117
9192351,655,Suite Room,6,1010
9192351,656,Suite Room,5,1135
9192351,657,Suite Room,4,1163
9192351,658,Suite Room,3,1017
9192351,659,Suite Room,6,944
9192351,660,Suite Room,2,1150
9192351,661,Suite Room,7,1105
9192351,662,Suite Room,2,1088
9192351,663,Suite Room,7,1068
9192351,664,Suite Room,7,1011
9192351,665,Suite Room,4,1091
9192351,666,Suite Room,7,997
9192351,667,Suite Room,2,994
9192351,668,Suite Room,4,1085
9192351,669,Suite Room,4,919
9192351,670,Suite Room,6,928
9192351,671,Suite Room,4,1173
9192351,672,Suite Room,6,1072
9192351,673,Suite Room,4,1015
9192351,674,Suite Room,3,1012
9192351,675,Suite Room,4,1051
9192351,676,Suite Room,4,957
9192351,677,Suite Room,3,1164
9192351,678,Suite Room,7,1156
9192351,679,Suite Room,3,1200
9192351,680,Suite Room,5,1043
9192351,681,Suite Room,4,1085
9192351,682,Suite Room,6,959
9192351,683,Suite Room,4,1151
9192351,684,Suite Room,3,1040
9192351,685,Suite Room,5,1095
9192351,686,Suite Room,5,1095
9192351,687,Suite Room,4,1084
9192351,688,Suite Room,3,1159
9192351,689,Suite Room,4,1133
9192351,690,Suite Room,3,1115
9192351,691,Suite Room,3,1163
9192351,692,Suite Room,5,1178
9192351,693,Suite Room,4,982
9192351,694,Suite Room,5,1154
9192351,695,Suite Room,7,1134
9192351,696,Suite Room,6,1031
9192351,697,Suite Room,6,922
9192351,698,Suite Room,4,1199
9192351,699,Suite Room,7,945
9192351,700,Suite Room,6,1009
9192363,1,Standard,2,106
9192363,2,Standard,3,217
9192363,3,Standard,4,244
9192363,4,Standard,5,228
9192363,5,Standard,7,112
9192363,6,Standard,5,120
9192363,7,Standard,3,137
9192363,8,Standard,3,228
9192363,9,Standard,2,234
9192363,10,Standard,3,134
9192363,11,Standard,3,179
9192363,12,Standard,4,217
9192363,13,Standard,2,169
9192363,14,Standard,5,238
9192363,15,Standard,7,202
9192363,16,Standard,4,113
9192363,17,Standard,3,133
9192363,18,Standard,4,145
9192363,19,Standard,7,100
9192363,20,Standard,2,113
9192363,21,Standard,3,111
9192363,22,Standard,6,193
9192363,23,Standard,6,243
9192363,24,Standard,5,180
9192363,25,Standard,4,208
9192363,26,Standard,3,195
9192363,27,Standard,4,168
9192363,28,Standard,3,114
9192363,29,Standard,3,232
9192363,30,Standard,3,181
9192363,31,Standard,4,167
9192363,32,Standard,2,157
9192363,33,Standard,7,167
9192363,34,Standard,6,102
9192363,35,Standard,3,152
9192363,36,Standard,6,223
9192363,37,Standard,6,112
9192363,38,Standard,5,128
9192363,39,Standard,2,172
9192363,40,Standard,6,211
9192363,41,Standard,5,232
9192363,42,Standard,7,242
9192363,43,Standard,5,244
9192363,44,Standard,7,200
9192363,45,Standard,2,168
9192363,46,Standard,5,172
9192363,47,Standard,4,139
9192363,48,Standard,6,212
9192363,49,Standard,7,116
9192363,50,Standard,6,116
9192363,51,Standard,7,222
9192363,52,Standard,7,210
9192363,53,Standard,6,173
9192363,54,Standard,7,119
9192363,55,Standard,6,141
9192363,56,Standard,6,185
9192363,57,Standard,5,250
9192363,58,Standard,3,119
9192363,59,Standard,3,160
9192363,60,Standard,2,233
9192363,61,Standard,3,196
9192363,62,Standard,2,203
9192363,63,Standard,2,113
9192363,64,Standard,7,190
9192363,65,Standard,3,105
9192363,66,Standard,6,178
9192363,67,Standard,6,136
9192363,68,Standard,4,131
9192363,69,Standard,6,145
9192363,70,Standard,6,187
9192363,71,Standard,2,126
9192363,72,Standard,5,192
9192363,73,Standard,3,168
9192363,74,Standard,2,132
9192363,75,Standard,3,214
9192363,76,Standard,5,218
9192363,77,Standard,7,222
9192363,78,Standard,5,180
9192363,79,Standard,5,160
9192363,80,Standard,5,175
9192363,81,Standard,6,112
9192363,82,Standard,3,201
9192363,83,Standard,3,165
9192363,84,Standard,5,171
9192363,85,Standard,6,188
9192363,86,Standard,7,225
9192363,87,Standard,3,222
9192363,88,Standard,6,133
9192363,89,Standard,5,158
9192363,90,Standard,3,205
9192363,91,Standard,5,116
9192363,92,Standard,3,133
9192363,93,Standard,4,103
9192363,94,Standard,5,213
9192363,95,Standard,4,150
9192363,96,Standard,2,137
9192363,97,Standard,3,159
9192363,98,Standard,5,180
9192363,99,Standard,5,101
9192363,100,Standard,7,238
9192363,101,Standard,7,143
9192363,102,Standard,2,140
9192363,103,Standard,5,194
9192363,104,Standard,6,236
9192363,105,Standard,7,239
9192363,106,Standard,3,176
9192363,107,Standard,7,177
9192363,108,Standard,5,139
9192363,109,Standard,2,113
9192363,110,Standard,7,117
9192363,111,Standard,4,134
9192363,112,Standard,3,245
9192363,113,Standard,2,225
9192363,114,Standard,5,108
9192363,115,Standard,5,114
9192363,116,Standard,2,198
9192363,117,Standard,7,232
9192363,118,Standard,2,210
9192363,119,Standard,2,164
9192363,120,Standard,2,163
9192363,121,Standard,5,112
9192363,122,Standard,4,119
9192363,123,Standard,2,178
9192363,124,Standard,7,207
9192363,125,Standard,2,145
9192363,126,Standard,7,168
9192363,127,Standard,4,155
9192363,128,Standard,4,170
9192363,129,Standard,2,202
9192363,130,Standard,3,213
9192363,131,Standard,4,219
9192363,132,Standard,5,139
9192363,133,Standard,4,218
9192363,134,Standard,4,123
9192363,135,Standard,7,247
9192363,136,Standard,5,158
9192363,137,Standard,5,223
9192363,138,Standard,4,150
9192363,139,Standard,2,177
9192363,140,Standard,2,248
9192363,141,Standard,4,231
9192363,142,Standard,4,250
9192363,143,Standard,3,217
9192363,144,Standard,7,105
9192363,145,Standard,7,106
9192363,146,Standard,5,116
9192363,147,Standard,5,150
9192363,148,Standard,4,226
9192363,149,Standard,5,194
9192363,150,Standard,2,185
9192363,151,Standard,6,157
9192363,152,Standard,5,111
9192363,153,Standard,3,249
9192363,154,Standard,3,249
9192363,155,Standard,3,187
9192363,156,Standard,2,101
9192363,157,Standard,5,211
9192363,158,Standard,5,150
9192363,159,Standard,7,150
9192363,160,Standard,7,147
9192363,161,Standard,5,247
9192363,162,Standard,7,216
9192363,163,Standard,4,192
9192363,164,Standard,3,138
9192363,165,Standard,2,129
9192363,166,Standard,6,152
9192363,167,Standard,7,113
9192363,168,Standard,6,187
9192363,169,Standard,7,139
9192363,170,Standard,6,100
9192363,171,Standard,3,112
9192363,172,Standard,3,118
9192363,173,Standard,5,179
9192363,174,Standard,3,164
9192363,175,Standard,2,125
9192363,176,Standard,7,190
9192363,177,Standard,5,100
9192363,178,Standard,5,213
9192363,179,Standard,4,248
9192363,180,Standard,6,244
9192363,181,Standard,4,197
9192363,182,Standard,4,167
9192363,183,Standard,5,122
9192363,184,Standard,7,162
9192363,185,Standard,2,117
9192363,186,Standard,2,189
9192363,187,Standard,4,185
9192363,188,Standard,6,180
9192363,189,Standard,6,221
9192363,190,Standard,6,110
9192363,191,Standard,5,181
9192363,192,Standard,3,107
9192363,193,Standard,7,211
9192363,194,Standard,2,127
9192363,195,Standard,5,232
9192363,196,Standard,5,191
9192363,197,Standard,6,246
9192363,198,Standard,2,160
9192363,199,Standard,2,120
9192363,200,Standard,7,146
9192363,201,Standard,2,172
9192363,202,Standard,6,119
9192363,203,Standard,5,215
9192363,204,Standard,3,143
9192363,205,Standard,3,185
9192363,206,Standard,6,244
9192363,207,Standard,5,119
9192363,208,Standard,2,219
9192363,209,Standard,2,221
9192363,210,Standard,7,114
9192363,211,Standard,5,105
9192363,212,Standard,7,141
9192363,213,Standard,3,175
9192363,214,Standard,6,237
9192363,215,Standard,4,140
9192363,216,Standard,5,207
9192363,217,Standard,5,247
9192363,218,Standard,6,232
9192363,219,Standard,2,212
9192363,220,Standard,4,114
9192363,221,Standard,2,144
9192363,222,Standard,3,240
9192363,223,Standard,7,222
9192363,224,Standard,3,206
9192363,225,Standard,4,143
9192363,226,Standard,3,127
9192363,227,Standard,7,232
9192363,228,Standard,7,241
9192363,229,Standard,2,198
9192363,230,Standard,2,164
9192363,231,Standard,4,202
9192363,232,Standard,2,153
9192363,233,Standard,3,166
9192363,234,Standard,5,220
9192363,235,Standard,7,240
9192363,236,Standard,6,157
9192363,237,Standard,5,241
9192363,238,Standard,7,185
9192363,239,Standard,4,212
9192363,240,Standard,4,169
9192363,241,Standard,3,226
9192363,242,Standard,4,173
9192363,243,Standard,3,170
9192363,244,Standard,6,129
9192363,245,Standard,7,170
9192363,246,Standard,6,128
9192363,247,Standard,4,166
9192363,248,Standard,4,112
9192363,249,Standard,7,140
9192363,250,Standard,3,240
9192363,251,Standard,2,212
9192363,252,Standard,6,225
9192363,253,Standard,5,188
9192363,254,Standard,3,185
9192363,255,Standard,6,161
9192363,256,Standard,7,207
9192363,257,Standard,7,153
9192363,258,Standard,7,138
9192363,259,Standard,3,110
9192363,260,Standard,3,120
9192363,261,Standard,4,116
9192363,262,Standard,4,199
9192363,263,Standard,2,105
9192363,264,Standard,3,137
9192363,265,Standard,6,239
9192363,266,Standard,3,141
9192363,267,Standard,3,140
9192363,268,Standard,5,169
9192363,269,Standard,7,229
9192363,270,Standard,7,121
9192363,271,Standard,2,143
9192363,272,Standard,4,127
9192363,273,Standard,7,169
9192363,274,Standard,5,226
9192363,275,Standard,3,238
9192363,276,Standard,7,170
9192363,277,Standard,4,212
9192363,278,Standard,7,241
9192363,279,Standard,4,223
9192363,280,Standard,5,140
9192363,281,Standard,3,220
9192363,282,Standard,2,117
9192363,283,Standard,2,204
9192363,284,Standard,2,156
9192363,285,Standard,7,102
9192363,286,Standard,7,175
9192363,287,Standard,5,172
9192363,288,Standard,4,109
9192363,289,Standard,6,110
9192363,290,Standard,4,120
9192363,291,Standard,2,175
9192363,292,Standard,6,177
9192363,293,Standard,5,101
9192363,294,Standard,2,155
9192363,295,Standard,4,106
9192363,296,Standard,7,231
9192363,297,Standard,4,106
9192363,298,Standard,2,129
9192363,299,Standard,6,189
9192363,300,Standard,3,247
9192363,301,Deluxe,6,299
9192363,302,Deluxe,3,207
9192363,303,Deluxe,3,281
9192363,304,Deluxe,5,230
9192363,305,Deluxe,6,256
9192363,306,Deluxe,2,358
9192363,307,Deluxe,5,358
9192363,308,Deluxe,7,311
9192363,309,Deluxe,4,275
9192363,310,Deluxe,4,365
9192363,311,Deluxe,5,325
9192363,312,Deluxe,4,280
9192363,313,Deluxe,4,360
9192363,314,Deluxe,7,342
9192363,315,Deluxe,7,303
9192363,316,Deluxe,6,386
9192363,317,Deluxe,7,373
9192363,318,Deluxe,7,207
9192363,319,Deluxe,3,373
9192363,320,Deluxe,4,376
9192363,321,Deluxe,3,310
9192363,322,Deluxe,2,277
9192363,323,Deluxe,4,231
9192363,324,Deluxe,6,226
9192363,325,Deluxe,4,393
9192363,326,Deluxe,5,340
9192363,327,Deluxe,4,264
9192363,328,Deluxe,4,258
9192363,329,Deluxe,3,202
9192363,330,Deluxe,2,285
9192363,331,Deluxe,6,213
9192363,332,Deluxe,2,327
9192363,333,Deluxe,5,260
9192363,334,Deluxe,4,216
9192363,335,Deluxe,3,328
9192363,336,Deluxe,5,395
9192363,337,Deluxe,4,279
9192363,338,Deluxe,6,224
9192363,339,Deluxe,7,388
9192363,340,Deluxe,2,369
9192363,341,Deluxe,2,220
9192363,342,Deluxe,2,293
9192363,343,Deluxe,3,200
9192363,344,Deluxe,5,209
9192363,345,Deluxe,6,376
9192363,346,Deluxe,3,331
9192363,347,Deluxe,4,206
9192363,348,Deluxe,7,218
9192363,349,Deluxe,4,225
9192363,350,Deluxe,7,344
9192363,351,Deluxe,3,287
9192363,352,Deluxe,7,296
9192363,353,Deluxe,2,202
9192363,354,Deluxe,7,252
9192363,355,Deluxe,6,219
9192363,356,Deluxe,6,258
9192363,357,Deluxe,5,265
9192363,358,Deluxe,6,300
9192363,359,Deluxe,5,231
9192363,360,Deluxe,5,271
9192363,361,Deluxe,2,308
9192363,362,Deluxe,6,215
9192363,363,Deluxe,4,256
9192363,364,Deluxe,7,241
9192363,365,Deluxe,3,346
9192363,366,Deluxe,2,250
9192363,367,Deluxe,4,332
9192363,368,Deluxe,6,260
9192363,369,Deluxe,2,275
9192363,370,Deluxe,7,224
9192363,371,Deluxe,3,363
9192363,372,Deluxe,4,280
9192363,373,Deluxe,6,321
9192363,374,Deluxe,6,389
9192363,375,Deluxe,6,242
9192363,376,Deluxe,6,203
9192363,377,Deluxe,4,255
9192363,378,Deluxe,5,325
9192363,379,Deluxe,7,278
9192363,380,Deluxe,7,279
9192363,381,Deluxe,3,313
9192363,382,Deluxe,4,336
9192363,383,Deluxe,6,352
9192363,384,Deluxe,5,242
9192363,385,Deluxe,7,366
9192363,386,Deluxe,3,201
9192363,387,Deluxe,3,333
9192363,388,Deluxe,3,318
9192363,389,Deluxe,4,388
9192363,390,Deluxe,3,334
9192363,391,Deluxe,5,350
9192363,392,Deluxe,6,388
9192363,393,Deluxe,5,278
9192363,394,Deluxe,3,276
9192363,395,Deluxe,5,216
9192363,396,Deluxe,5,369
9192363,397,Deluxe,7,203
9192363,398,Deluxe,7,212
9192363,399,Deluxe,6,350
9192363,400,Deluxe,5,400
9192363,401,Deluxe,5,399
9192363,402,Deluxe,2,266
9192363,403,Deluxe,4,359
9192363,404,Deluxe,3,277
9192363,405,Deluxe,6,387
9192363,406,Deluxe,3,400
9192363,407,Deluxe,5,397
9192363,408,Deluxe,5,205
9192363,409,Deluxe,4,327
9192363,410,Deluxe,7,279
9192363,411,Deluxe,3,226
9192363,412,Deluxe,7,274
9192363,413,Deluxe,4,343
9192363,414,Deluxe,5,314
9192363,415,Deluxe,2,350
